genus_care_45347f2a1798aabe,system,Lagerstroemia,Lythraceae,千屈菜科,Lythraceae,null,null,Flowering,"{""way"": ""表层土干后深浇，定植后较耐旱"", ""freq"": [4, 7], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [30, 45], ""type"": ""开花木本肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""全日照"", ""freq"": [6, 8], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""outdoor_medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""low""}",5.00,35.00,35.00,75.00,low,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。紫薇为全日照开花木本，原表散射光/10–20℃明显偏保守。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:17:20,2026-05-20 00:00:00,null,null,3.00,8.00
genus_care_4674f03d0551aa5c,system,Streptocarpus,Gesneriaceae,苦苣苔科,Gesneriaceae,null,null,Flowering,"{""way"": ""表层土微干后浇透，避免叶心长期积水"", ""freq"": [5, 10], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [30, 45], ""type"": ""1/2浓度开花/均衡薄肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""明亮散射光/半阴"", ""freq"": [3, 6], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""medium""}",18.00,28.00,50.00,80.00,low,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。室内观花/观叶兼用基线：明亮散射光、温暖、排水透气，避免直晒和闷湿。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:13:11,2026-05-20 00:00:00,null,null,0.00,3.00
genus_care_487651dae03b83ed,system,Zantedeschia,Araceae,天南星科,Araceae,null,null,Flowering,"{""way"": ""生长期保持湿润，休眠期减水"", ""freq"": [4, 7], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [21, 30], ""type"": ""开花球根肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""全日照/半日照，高温可遮阴"", ""freq"": [4, 8], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""low""}",12.00,28.00,50.00,80.00,medium,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。马蹄莲喜湿润但需排水，非低温散射光模板。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:13:11,2026-05-20 00:00:00,null,null,3.00,8.00
genus_care_495da1c910ff6472,system,Crassula,Crassulaceae,景天科,Crassulaceae,null,null,Succulent,"{""way"": ""完全干透再浇"", ""freq"": [14, 30], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [45, 60], ""type"": ""低氮薄肥/多肉肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""强光/明亮直射或补光"", ""freq"": [4, 8], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""high"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""high""}",10.00,35.00,20.00,60.00,low,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。旱生多肉基线：强光、排水、通风，宁干勿湿。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:01:02,2026-05-20 00:00:00,null,null,3.00,8.00
genus_care_4ae2f7e63d3e5e4f,system,Phalaenopsis,Orchidaceae,null,Orchidaceae,null,null,Flowering,"{""way"": ""兰花基质接近干时浇透，忌积水"", ""freq"": [7, 14], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [14, 30], ""type"": ""兰花专用薄肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""明亮散射光，忌直晒"", ""freq"": [3, 6], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""high""}",18.00,30.00,50.00,80.00,low,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。蝴蝶兰需通气基质和明亮散射光，原表10–20℃偏冷。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:13:11,2026-05-20 00:00:00,null,null,0.00,3.00
genus_care_5147229a31303e47,system,Dianthus,Caryophyllaceae,石竹科,Caryophyllaceae,null,null,Flowering,"{""way"": ""表层土干后浇透，忌长期湿根"", ""freq"": [4, 7], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [30, 45], ""type"": ""开花植物薄肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""全日照/半日照"", ""freq"": [5, 8], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""outdoor_medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""low""}",5.00,28.00,40.00,70.00,low,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。石竹类偏凉爽全日照，原表散射光和固定低温模板不准确。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:04:53,2026-05-20 00:00:00,null,null,3.00,8.00
genus_care_522c5ac8ad15efc5,system,Catharanthus,Apocynaceae,夹竹桃科,Apocynaceae,null,null,Flowering,"{""way"": ""土壤微干后浇透，忌积水"", ""freq"": [3, 6], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [21, 30], ""type"": ""开花植物肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""全日照/半日照"", ""freq"": [5, 8], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""outdoor_medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""low""}",18.00,35.00,40.00,75.00,medium,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。长春花喜温暖和强光，夹竹桃科应提高毒性谨慎级别。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:01:02,2026-05-20 00:00:00,null,null,3.00,8.00
genus_care_536c330c2f1928d7,system,Brassica,Brassicaceae,十字花科,Brassicaceae,null,null,Vegetable,"{""way"": ""保持均匀湿润，表土微干即浇"", ""freq"": [2, 4], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [14, 21], ""type"": ""蔬菜均衡肥/堆肥补充"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""全日照到半日照，炎热季可午后遮阴"", ""freq"": [4, 8], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""outdoor_medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""low""}",10.00,24.00,40.00,80.00,low,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。冷凉季叶菜/根菜基线：充足光照、凉爽、均匀水分。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-21 23:59:15,2026-05-20 00:00:00,null,null,2.00,6.00
genus_care_5383451f26b6482f,system,Maranta,Marantaceae,竹芋科,Marantaceae,null,null,Foliage,"{""way"": ""保持微湿，表层微干即浇"", ""freq"": [4, 7], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [30, 45], ""type"": ""1/2浓度薄肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""明亮散射光"", ""freq"": [3, 6], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""high""}",18.00,29.00,60.00,85.00,low,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。竹芋类基线：高湿、温暖、明亮散射，忌直晒和水质盐分累积。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:13:11,2026-05-20 00:00:00,null,null,0.00,3.00
genus_care_57f4a2a8c851c35b,system,Spinacia,Amaranthaceae,苋科,Amaranthaceae,null,null,Vegetable,"{""way"": ""保持均匀湿润，表土微干即浇"", ""freq"": [2, 4], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [14, 21], ""type"": ""蔬菜均衡肥/堆肥补充"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""全日照到半日照，炎热季可午后遮阴"", ""freq"": [4, 8], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""outdoor_medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""low""}",10.00,24.00,40.00,80.00,low,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。冷凉季叶菜/根菜基线：充足光照、凉爽、均匀水分。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:13:11,2026-05-20 00:00:00,null,null,2.00,6.00
genus_care_5890dac28248d8d8,system,Eichhornia,Pontederiaceae,雨久花科,Pontederiaceae,null,null,Aquatic,"{""way"": ""保持稳定水位/湿泥，及时补水"", ""freq"": [1, 3], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [30, 45], ""type"": ""水生植物缓释肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""全日照"", ""freq"": [6, 8], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""outdoor_medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""low""}",15.00,32.00,60.00,100.00,low,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。水生植物基线：稳定水位、静水或缓流、足够日照。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:04:53,2026-05-20 00:00:00,null,null,3.00,8.00
genus_care_5bac4ad1afd5eed4,system,Iris,Iridaceae,鸢尾科,Iridaceae,null,null,Flowering,"{""way"": ""表层土微干后浇透"", ""freq"": [3, 7], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [14, 30], ""type"": ""开花植物均衡肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""全日照"", ""freq"": [6, 8], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""outdoor_medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""low""}",10.00,30.00,40.00,75.00,low,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。露地开花植物基线：多为全日照和排水良好，盆栽需稳定水分。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:17:20,2026-05-20 00:00:00,null,null,3.00,8.00
genus_care_5d87a1df76392c5a,system,Dracaena,Asparagaceae,天门冬科,Asparagaceae,null,null,Foliage,"{""way"": ""盆土大半干后浇透"", ""freq"": [10, 20], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [45, 60], ""type"": ""1/2浓度均衡肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""明亮散射光/可耐中低光"", ""freq"": [2, 6], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""low""}",15.00,32.00,35.00,70.00,medium,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。耐旱观叶基线：优先防积水，耐低光不等于喜阴。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:04:53,2026-05-20 00:00:00,null,null,0.00,3.00
genus_care_5dd91219095713f7,system,Celosia,Amaranthaceae,苋科,Amaranthaceae,null,null,Flowering,"{""way"": ""表层土微干后浇透"", ""freq"": [3, 6], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [14, 30], ""type"": ""开花植物肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""全日照"", ""freq"": [6, 8], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""outdoor_medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""low""}",18.00,32.00,40.00,75.00,low,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。鸡冠花是暖季全日照花卉，原表10–20℃/散射光错误。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:01:02,2026-05-20 00:00:00,null,null,3.00,8.00
genus_care_671e0adcb0aa3431,system,Capsicum,Solanaceae,茄科,Solanaceae,null,null,Vegetable,"{""way"": ""保持均匀湿润，忌忽干忽湿"", ""freq"": [2, 4], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [14, 21], ""type"": ""蔬果类均衡肥，结果期补钾"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""全日照"", ""freq"": [6, 8], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""outdoor_medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""low""}",18.00,32.00,40.00,80.00,low,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。暖季结果类蔬菜基线：至少6小时直射光、稳定水分和较高肥力。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:01:02,2026-05-20 00:00:00,null,null,3.00,8.00
genus_care_6960332ef2b7e585,system,Solanum,Solanaceae,茄科,Solanaceae,null,null,Vegetable,"{""way"": ""保持均匀湿润，忌忽干忽湿"", ""freq"": [2, 4], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [14, 21], ""type"": ""蔬果类均衡肥，结果期补钾"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""全日照"", ""freq"": [6, 8], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""outdoor_medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""low""}",18.00,32.00,40.00,80.00,medium,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。暖季结果类蔬菜基线：至少6小时直射光、稳定水分和较高肥力。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:13:11,2026-05-20 00:00:00,null,null,3.00,8.00
genus_care_6a57a6f75d1b6d29,system,Hoya,Apocynaceae,夹竹桃科,Apocynaceae,null,null,Flowering,"{""way"": ""表层土微干后浇透，避免叶心长期积水"", ""freq"": [5, 10], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [30, 45], ""type"": ""1/2浓度开花/均衡薄肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""明亮散射光/半阴"", ""freq"": [3, 6], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""medium""}",18.00,28.00,50.00,80.00,low,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。室内观花/观叶兼用基线：明亮散射光、温暖、排水透气，避免直晒和闷湿。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:17:20,2026-05-20 00:00:00,null,null,0.00,3.00
genus_care_6cc9214ab9a1e413,system,Acorus,Acoraceae,菖蒲科,Acoraceae,null,null,Aquatic,"{""way"": ""保持稳定水位/湿泥，及时补水"", ""freq"": [1, 3], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [30, 45], ""type"": ""水生植物缓释肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""全日照"", ""freq"": [6, 8], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""outdoor_medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""low""}",15.00,32.00,60.00,100.00,low,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。水生植物基线：稳定水位、静水或缓流、足够日照。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-21 23:59:15,2026-05-20 00:00:00,null,null,3.00,8.00
genus_care_6f0e23f4e5c593c9,system,Radermachera,Bignoniaceae,紫葳科,Bignoniaceae,null,null,Foliage,"{""way"": ""表层2–3cm微干后浇透"", ""freq"": [5, 10], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [30, 45], ""type"": ""1/2浓度均衡肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""明亮散射光/半阴"", ""freq"": [3, 6], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""medium""}",18.00,30.00,50.00,80.00,medium,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。热带观叶基线：明亮散射光、稳定温暖、避免积水。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:13:11,2026-05-20 00:00:00,null,null,0.00,3.00
genus_care_71d09381facc4a04,system,Mentha,Lamiaceae,唇形科,Lamiaceae,null,null,Herb,"{""way"": ""保持微湿但不积水"", ""freq"": [3, 6], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [21, 30], ""type"": ""低浓度均衡肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""全日照/半日照，炎热季可午后遮阴"", ""freq"": [4, 6], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""low""}",15.00,28.00,40.00,75.00,low,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。柔嫩香草基线：明亮、湿润但排水好，室内需补光。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:13:11,2026-05-20 00:00:00,null,null,2.00,6.00
genus_care_72c67da77bbdfbd8,system,Rhododendron,Ericaceae,杜鹃花科,Ericaceae,null,null,Flowering,"{""way"": ""保持均匀湿润，忌积水和碱性水土"", ""freq"": [4, 7], ""unit"": ""天"", ""verb"": ""浇"", ""basis"": ""盆栽基线；以基质干湿而非固定天数为准""}","{""freq"": [30, 45], ""type"": ""酸性植物肥"", ""unit"": ""天"", ""other"": ""生长期为主；休眠/低温/弱光期减量或暂停""}","{""way"": ""半阴/晨光，避午后烈日"", ""freq"": [3, 6], ""unit"": ""小时/天"", ""other"": ""以实际光照强度与直射时段校正，避免机械按距离判断""}","{""level"": ""medium"", ""other"": ""保持柔和空气流动；避免闷湿、强风直吹或长期封闭"", ""sensitivity"": ""medium""}",5.00,26.00,50.00,80.00,high,audited_authority_corrected,Authority audit 2026-05-20: representative species/genus sources plus extension/RHS/ASPCA category guidance.,【属级养护基线 v2】已按权威资料修正为属级通用基线；具体品种、斑叶型、地栽/盆栽/室内外差异继续由 care_overrides 或问诊路径处理。杜鹃为酸性土花木，需半阴和湿润排水；毒性应上调。,L1_or_L2_authority_audited,rowwise_authority_audit_v2,genus_care_profiles_light_uv_minmax_v5.sql,v5_light_uv_minmax_2026_05_20,1,2026-03-22 00:13:11,2026-05-20 00:00:00,null,null,0.00,4.00
